n,f,ap,ae,H,D,z,chatter_label
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009461124707884471
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006046149098283598
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005746587014393803
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.02420888099616094
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006467833906600287
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00590215693776363
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008051534391383345
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006268943988651207
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006344454466461813
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006604151574864291
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006779622836744213
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006808342821361319
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006510692644328426
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007279544664888944
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006964092077325009
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00727496499004212
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007754580688045971
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008150174611999194
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007848417515985438
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007819172317455401
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009090027577261824
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008175845880245535
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008458519342544314
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008731646308265237
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008884764340628048
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008827147446269494
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00876506747290718
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009652753732975479
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008143668920267032
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0088531039259515
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009362070312558342
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009937373732933314
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009677014461211803
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009872158103397678
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009977392266996746
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008769820027474047
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009430107985262967
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.010037682281079355
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.010111852746042545
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009913160122904765
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.010085781562450505
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0032357787830009956
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0061802369913225835
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005651959111577171
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0051505916719767255
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004870477898104994
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004726401277019118
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004451893547746326
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004439792369606668
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005560800996334028
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00488968713397484
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00470468767102498
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004194984730916701
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0036743036791257897
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.003352422983420676
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0036745589578302943
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004850253115469787
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00487640898418744
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004731182716342493
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004489870258598529
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.004311067523858675
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0038324186439278166
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0048731116206578605
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006212078065152913
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006370433855838799
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007040677784852095
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007064280422128053
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006588716501471186
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0071116757537861884
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006744285432313858
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008334685914316914
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007802973969845252
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008770753108678694
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0075837331193547
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008217161067561856
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008575619869257551
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006780414399951049
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007128066605180373
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006122054540471003
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0070269153183661354
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007531833128570621
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0075617725579947585
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007700898670003547
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0071619147456643785
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008652849448100165
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00827431531237585
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009014791007052355
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.009791239486985605
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008930177546664374
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.008217869998673362
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007304577246735591
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.00998590538387607
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01022698966730639
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.010819735880615166
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.011222921790685724
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0083604250336526
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0076459218973435675
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006268402473883792
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.007844193188784652
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006427879216414557
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005395582330087632
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005877233598267335
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005852296829351667
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.005687023130925011
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.006067727425995111
0.4,0.20000000298023224,0.5,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.010001088690590878
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.018028638850474094
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.02053432061809228
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.02129703899544459
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.021454930557804584
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.020985916585617374
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.02213428822523633
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.020473990548100125
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.024905586610490627
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.024666422514568746
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.020876796446564826
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.01982990210141291
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.020076971471664633
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.01716890301145416
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.01612914845732391
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.02362173540340206
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.018597413296544355
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.015045051539169987
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.01673315482191784
0.4,0.20000000298023224,1.0,0.5625,0.19915000915527345,0.5,0.6666666666666666,0.2428779377627466
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.019265260769763703
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.021553279188418664
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.021633317424902317
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.017750908784985392
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.017165560068270906
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015950641290696628
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.017293725858832973
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015290082789349799
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.013453498197143861
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.013645505195278665
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015347461349757124
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.013543642568145737
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.011796952781861863
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.011398041311781291
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015112826682887583
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01389914922758143
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.012774835480053367
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.014921396229798914
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.016585444649156973
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.016374384297569423
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015412705982905893
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015665410848259908
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.013486083272132366
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01239798809527294
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01736040780656722
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01735689307197654
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015907980263500137
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.014026888718814755
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015213564555039904
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015135387226211838
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.012689637542388173
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015599108381013308
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01829610332081783
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01684954171411805
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.015765206900292598
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01514936209902729
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.016668850157378297
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.013439790437226628
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.017431351337988905
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.01854944906488432
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.017485650184381564
0.4,0.20000000298023224,1.0,0.5625,0.18915000915527344,0.5,0.6666666666666666,0.016501355153305374
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.04729040583658028
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.016629778000771433
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.014325135341356817
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.012207384049572743
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.011396209283425475
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.012032319474914824
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.01430698223058602
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.014075805566351464
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.01819970921955518
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.014243217340825561
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.015300999696259398
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.014765152768457832
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.01565524648114107
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.01658635898056045
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.05128064364711333
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.039889368147502983
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03249711081569193
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03227982397135221
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.02525145776945816
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.0249801156422411
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.026709128005895363
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.028821909628645358
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.033307719064258806
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.027237010385150494
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03607712693536309
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03490422279712081
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.031149767383772117
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.027079391476447542
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.036289273108835875
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.04261171693289614
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03993294026852883
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03491443513439745
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.040400411002116034
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.040984120010776406
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.03306715841892093
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.018833551986654668
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.018055312075990523
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.019137506750809555
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.013312198437269487
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.02542284052626797
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.02626168547324821
0.4,0.20000000298023224,1.0,0.5625,0.19584999084472657,0.5,0.6666666666666666,0.026915417648948777
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.011011305885793578
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.014518008766162181
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.014536136497230396
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.011628866135473136
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.007845629688218276
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.011194522290055185
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.002729915120366855
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.005822258224004695
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.00559487081787759
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.004700702116208814
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.005491237282196498
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.006817945103358642
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.009189389776766426
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.0033551386631275834
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.0067560383802605225
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.00831226774360406
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.007914991007682103
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.00897119369051953
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.009041101885911963
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.013141905804177881
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.0036590731936247596
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.007679499840436707
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.007547765007142404
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.009481112684695245
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.010257712470984491
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.012568192771242168
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.011652179171507347
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.005216214228479056
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.010176370653244289
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.012767287985250049
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.012531938412800226
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.011749984799741776
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.011836646146317074
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.013586233148905115
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.0038348157843946513
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.008983483805284395
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.01037763280670804
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.009797819532327515
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.009907999210196805
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.010879833248848355
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.012277861301978285
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.002758707956466686
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.0048891374307066925
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.005729166966739556
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.008487569406740234
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.007684544095799757
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.008537619203884591
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.008378742940528056
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.004693967663248414
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.00655271177851543
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.006729621310371481
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.006795486811360871
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.006448674487925639
0.4,0.20000000298023224,0.5,0.5625,0.19165000915527344,0.5,0.6666666666666666,0.0014007862651640498
